fname,label
619c0d28a9056ca7b75e.wav,Saxophone
6e69ef38a81f23cfe9ea.wav,Laughter
f23ef71a292ad0702912.wav,Fireworks
1bf4948117da9f96174d.wav,Gong
e25c7d39b07e1768b573.wav,Acoustic_guitar
240337d9aa5773210b45.wav,Clarinet
b303a8ac8c393e37a838.wav,Squeak
2d90e7ebac819a0f6594.wav,Squeak
09761f150df88c14fce3.wav,Fart
ff0a2a15c3a637ef3244.wav,Cello
172b22f89af3779c0103.wav,Cough
80b77564efcd929ac389.wav,Drawer_open_or_close
4b21d96d5d4736ef5e05.wav,Snare_drum
70ba1249acbd9908befd.wav,Oboe
a0ebce4ff7371f3a67b6.wav,Oboe
23d888d1e151b4fcc4b1.wav,Writing
ebd707a33f663749a108.wav,Writing
ca0376a51837fde3024a.wav,Shatter
a1ff633872b49b5768e1.wav,Bark
14ab2ad8adf7e4dd0b1f.wav,Keys_jangling
f073d54a2d67e72c6f92.wav,Double_bass
ae8c653301cd527ed905.wav,Applause
d5053c75353326fbe69a.wav,Fireworks
0426ec7720a26e6edcf2.wav,Tambourine
206a516e55380c498c8b.wav,Meow
dafd2f3fbf0d8a5c4a47.wav,Knock
53fc69388f28506413bb.wav,Gong
a57568139efcc6c59448.wav,Computer_keyboard
f0da9572a950993eb535.wav,Violin_or_fiddle
4c09c0ce3dbfe8388dd4.wav,Trumpet
07c799e0e022fafb8302.wav,Gong
65c9c7c9660e8d3462d7.wav,Harmonica
e6c2b7c988610236ceea.wav,Laughter
0cb1bc762e3b726802f1.wav,Trumpet
072b43f4cb982f6d6994.wav,Writing
689312c6ad78d6f9cf0c.wav,Gong
eba314a20f6dc2e57d6c.wav,Tearing
6e24d136aa9faf3e9103.wav,Laughter
2c6f2a7576eff14e68c7.wav,Cowbell
5f93fe6ae90d241c1857.wav,Electric_piano
45a7ba0cb7592e2767db.wav,Violin_or_fiddle
8286bb3bc40fb5e24614.wav,Bass_drum
74a113577bfe1a358ae6.wav,Cello
2dfdc3fe2157e815b25d.wav,Oboe
96ed79e1fa6bd362e493.wav,Gong
4a70161999da4c785319.wav,Fireworks
bfc9a572e36a47520bb8.wav,Bark
3b618de649d9e54f6169.wav,Saxophone
3fc96c98657a533db1fd.wav,Microwave_oven
4eaba0eea63b102967d2.wav,Trumpet
385fab99a4e9d2b65424.wav,Oboe
71ead01b8145b39f0b6d.wav,Squeak
b6fbbd4c4967a412706d.wav,Oboe
2c303e807dca4e46957f.wav,Finger_snapping
c3e60cc19ee2504ccc65.wav,Fart
e189bb76e8bf9424e9c3.wav,Laughter
d0d89cfb9b15859b9dc4.wav,Scissors
e0da6e53b023bc5cef7a.wav,Bus
9ea62f50438100936af5.wav,Bark
dfaafe1d61628bb7141c.wav,Clarinet
42ed8536eb06a0c0332c.wav,Fart
7805596d8751c01d7245.wav,Squeak
07785dca1538b7a2b288.wav,Microwave_oven
acf87796cbf56d6fa1b9.wav,Hi-hat
c56593e461a0a711e92d.wav,Shatter
9cdee2fb61fcea6521c9.wav,Tearing
2b9224a5e23c3665e0a1.wav,Bus
35f7e4eeeaad0598555c.wav,Flute
6151b0e21fb4ab8fa32d.wav,Keys_jangling
a17f31a3d72b238cdf75.wav,Gong
8f1d3c55c6621ff5505b.wav,Gong
c5a4cb7e9f6e2f8da95e.wav,Knock
b25fd9a967dbc4f32721.wav,Double_bass
dcacdc6a43d5aba327bb.wav,Bass_drum
eba829630151ab625f8b.wav,Saxophone
f08ef6891f6df21ea566.wav,Bark
37aaf0095c718e672a80.wav,Bark
4bc0bad775904e6a6324.wav,Gong
6cd372d774eec67c00f2.wav,Acoustic_guitar
afb177deba655a2b73e9.wav,Bark
80a5cdf9316a1580ce29.wav,Fireworks
dec8248fa44501ea8a11.wav,Shatter
d3e8fe5dc20e56c2844b.wav,Microwave_oven
400e4a49ad0c4ee963b4.wav,Laughter
9c0d860febe116223688.wav,Shatter
a81bad41ff817b5d8636.wav,Flute
e7b130e9057a43368079.wav,Chime
0b1b44ca46472531b456.wav,Cello
8fb9c7d6f3bb5e1c3961.wav,Gong
98298584ead919498658.wav,Double_bass
3707fa41958168013bdc.wav,Gunshot_or_gunfire
c5ef04ee1b927a566a62.wav,Fart
0964fad039a7efca2b89.wav,Tearing
47a1c094cae54e43e31b.wav,Gong
f2dbf8dbf4edb164fe1f.wav,Tambourine
786c2dce43536ba82585.wav,Violin_or_fiddle
3a669b1928fef05901c9.wav,Bark
6b88847f53429fac7c53.wav,Writing
4349524edbf86e1b7ce4.wav,Acoustic_guitar
75722888f195cc506c9a.wav,Fireworks
50860b11b5090355905c.wav,Fart
6d6d2be1718e87bd1ab1.wav,Double_bass
5846c30ec0d5c3d43def.wav,Oboe
3d08f5f3b454f053b6e4.wav,Tearing
8beba669557d2c9322e0.wav,Saxophone
c1e6dbe1b453e56f9a77.wav,Hi-hat
f1798123d9a24ea9ae87.wav,Shatter
7786d79133471b970c71.wav,Laughter
b5c718cce1c6aba5eb86.wav,Tearing
b852e9d9c9229aad544e.wav,Clarinet
0c3a325525063f96c1b7.wav,Fart
fc2a60aa5265562ebea4.wav,Clarinet
59e77e5ee4076ac4799e.wav,Clarinet
add8135b57b1d23954db.wav,Snare_drum
35478c432138df3fe267.wav,Telephone
e75271b4d676527edebf.wav,Bark
15ec4fbe17e455fb071d.wav,Bass_drum
465aa2345bba1b53740b.wav,Applause
dff93ecb679e13e6a1ec.wav,Laughter
7433028530e118a2b2ab.wav,Writing
12eca75167b4e0d7a6cc.wav,Scissors
92e64d2c576f32a7bf2a.wav,Flute
f74c170f1972268a74d8.wav,Gunshot_or_gunfire
46a024669a7059e897cb.wav,Double_bass
c0b469106e624d5bc73a.wav,Gunshot_or_gunfire
5f74fc094582dfed2692.wav,Knock
211920ec7ce18721dc10.wav,Writing
e95b88f885a9c7595ece.wav,Knock
1ab4b5897095b0a1f6f6.wav,Double_bass
d438a76789ea48a09995.wav,Acoustic_guitar
aa1b36629f62be82d85f.wav,Hi-hat
2481694db41db0a63d07.wav,Gong
7465629cf162398a9201.wav,Saxophone
583da7345586e1634c56.wav,Trumpet
4e4ea7a73c2f994ca039.wav,Cowbell
16e338a0a85c2dba7edf.wav,Fart
7099e828fd3edda4909a.wav,Writing
d476330dce9c3daf5052.wav,Glockenspiel
7c65d83604c6258fba72.wav,Violin_or_fiddle
dc8a620716abb89cfdd9.wav,Electric_piano
3bd2ecb6dbbcf8983b41.wav,Gunshot_or_gunfire
20bd7da54835ffa743ea.wav,Burping_or_eructation
3cabefe9a0d33176b800.wav,Cello
a636cf4567384806ca42.wav,Laughter
20d198c3244f17a9007c.wav,Electric_piano
2ec981f302c23c5c3bfd.wav,Harmonica
2ea17916b64a279604b6.wav,Chime
8663d232f90cb82d1780.wav,Tearing
a2386d9cc0cdd4588d05.wav,Computer_keyboard
2b00338d8ac38d3d5ab7.wav,Tambourine
debc2dc385afd0e22f6f.wav,Saxophone
d8fcd078a09b605a573f.wav,Violin_or_fiddle
8436cca5e0a017a3522c.wav,Applause
ea2315e37732126a811d.wav,Bus
0740ce556e1270af7c43.wav,Snare_drum
9aad62adec118dda942e.wav,Bark
84177cf66bf18f9fc9f5.wav,Burping_or_eructation
88a04460bc54b16b8ea5.wav,Tearing
f5e58db4f56a8df946c6.wav,Double_bass
1422fa959e4955668708.wav,Applause
e0eeead11f94670a9ef1.wav,Laughter
ac473c797a47b9d3a0d0.wav,Laughter
f5ac2946e132f44dc936.wav,Gunshot_or_gunfire
848acdea7404793a1c94.wav,Oboe
98a9fcbff31679fef96b.wav,Bass_drum
0635bf2ea37b334ee413.wav,Shatter
313548929d9eaa9ea9e2.wav,Bus
36a9c980f0535a38fb11.wav,Tearing
4f8ea7ec0965940d6aa0.wav,Hi-hat
8ddd74e406ce2431e9f0.wav,Bark
67dcd2f9922269052261.wav,Hi-hat
b1045abc81730ce638fb.wav,Burping_or_eructation
e5b3f32e6a5127a438ec.wav,Trumpet
a025a92ab451d51d9b0f.wav,Fart
270fe5e7d65c080cbeec.wav,Fart
b6c4c2a266cf6d414b62.wav,Writing
2d5424405f181bcdeff2.wav,Keys_jangling
e10f42242c81bb380ed6.wav,Gong
7c6ddf7a57fee220fa21.wav,Harmonica
1712fe77e59e8ff50ee7.wav,Violin_or_fiddle
6cb1917498c5afd9afa5.wav,Knock
704b0099cd998d0f2cbc.wav,Clarinet
f175ee410614a47aae9f.wav,Cello
3a5da0a570b746ada22e.wav,Tearing
9468706c79d5de0844bc.wav,Acoustic_guitar
7134db249cf8c2c5d500.wav,Cello
f495150deb2802002042.wav,Laughter
b16bcb0186efd13a5748.wav,Oboe
51ead45d03943359e894.wav,Double_bass
bc2b1377dfb28e28cf6f.wav,Knock
abc82e49fe2770117673.wav,Laughter
aeed0d0f050afc5eae42.wav,Gunshot_or_gunfire
db5d9a29ec09fffb3c09.wav,Knock
f8fe0fe05dc429b59897.wav,Harmonica
a767f76397fd8eded404.wav,Cello
a5df5d7c2b1791bdc98b.wav,Shatter
6e7ec2263f085b3c117d.wav,Hi-hat
42e4e6de16aab3454bf5.wav,Glockenspiel
e832cdfa898c47f8a907.wav,Double_bass
128c1c87634f7623db28.wav,Writing
63404e64d1c6132386d7.wav,Gong
9d4c6ec1f771908002a2.wav,Laughter
1e99aa9f261eb0b22b7b.wav,Acoustic_guitar
afe856627edeac1eb4c7.wav,Trumpet
d99a8451fea1ab7b8872.wav,Keys_jangling
5dab5858bc90a0c0e1d7.wav,Oboe
921ba993765757f5ec87.wav,Fireworks
f742278543601e3db823.wav,Squeak
825ac401176a705eaa79.wav,Bus
8d58321d05b4f20c27f7.wav,Shatter
190ed5afad4107c7ca3a.wav,Gunshot_or_gunfire
5184cd9d09feb9b57538.wav,Shatter
e3914681aa381a913978.wav,Burping_or_eructation
11becf6c9ce3d50695a1.wav,Keys_jangling
c279873682d59c0589f1.wav,Laughter
1120c150d2653c3985d8.wav,Tambourine
49ac104c36f60242b08c.wav,Scissors
b930dd92072c9492c038.wav,Fireworks
8fbe12d0cb6c0ccb79d1.wav,Electric_piano
a30f6324be53f3be637e.wav,Acoustic_guitar
5651698bef36cd7f6975.wav,Flute
10edc6fee0eb7ff643f3.wav,Keys_jangling
1137ae94d1a214514b77.wav,Clarinet
a72cb6af48be631dba4a.wav,Cowbell
5e4a6111b37fb8da0b5d.wav,Acoustic_guitar
08f5cdeb455250713b2d.wav,Tearing
11ea76a9dc11bae0848b.wav,Gong
1861096d9d8493a5cc6e.wav,Applause
136f6572edd64444b26d.wav,Gong
1a3b1b87f56c2c458088.wav,Microwave_oven
6e747d1741d0d2cdf5be.wav,Telephone
7efdc51a0373ed597d1c.wav,Bark
d2f7447512ebc4e63207.wav,Burping_or_eructation
9636cf69f0cd40661d20.wav,Knock
c95860e1a630068d626c.wav,Knock
8c9f699e9422ffac3166.wav,Squeak
c8787585bba595768826.wav,Knock
3ae7f57be6724baf492b.wav,Scissors
2fde8303e3e5d8dcd1b4.wav,Cough
731cebc66d358ce2046c.wav,Keys_jangling
411b1ea441107b0b314f.wav,Applause
2bdda8c925c691e7dd86.wav,Writing
dfc1d6a5ac5baa4c89df.wav,Hi-hat
3c4739b266a72c4f75d3.wav,Tambourine
649e59d0afc537fef8f6.wav,Applause
1c3a5a0e5e3fe01eec4c.wav,Bus
a20cc856dde4ec1ee3f2.wav,Tearing
bd544d05b03b9613fdc8.wav,Electric_piano
c3dc12d0ae1d25bbb714.wav,Double_bass
7df98488b37cea0180b2.wav,Writing
67302f700b1a48d6824d.wav,Double_bass
9ce3854994177aa3a01d.wav,Laughter
267b9493aef38ae63f80.wav,Writing
19331c51d75ecf525fd5.wav,Flute
674d6b7098fe30cf03b0.wav,Applause
be98ed4b1fc708c362d3.wav,Cowbell
011c76d88df22372bb30.wav,Snare_drum
8d223e71c314a378a309.wav,Clarinet
765b4aec95cd8701d41e.wav,Bus
c64cac62f88604a7bba7.wav,Applause
605fe6b8b626e9a0bd25.wav,Keys_jangling
f94fded35b1abcfb4868.wav,Shatter
a4d267f5e9860edec5ce.wav,Laughter
efdb61a0d50c10911a71.wav,Meow
4aa63cd2966b0e496f1e.wav,Snare_drum
a81871c28cad9ffb5774.wav,Tambourine
2c557428ad454f3c2c6c.wav,Violin_or_fiddle
7e71f149ea3f2f1c617c.wav,Snare_drum
a9bcc803da3aaa5db3b0.wav,Laughter
537798b9268a68a909f5.wav,Gong
803d1294a2254ce46a82.wav,Knock
01f3004a09c348395fa1.wav,Burping_or_eructation
985f1a68d61f0e013581.wav,Fart
36a107829f7b580db6fb.wav,Saxophone
6f3459dafdc019bb8e90.wav,Applause
d2d047870fa3849fe308.wav,Cello
d326ec69e3738bcb8951.wav,Knock
eb0a9ea7eea06f259047.wav,Hi-hat
ee14ab81a273b36662f5.wav,Cello
88a9c54e1dcaad538ecc.wav,Scissors
84a2a5c9369072684625.wav,Shatter
992dee9280b7107152ff.wav,Tearing
53eed711a1cfa774dfde.wav,Gong
e6f8e2911c6c151c6680.wav,Bus
246e7f14b03ad8ce98f5.wav,Violin_or_fiddle
3e4e4d2d6113799d6a4b.wav,Squeak
e93d0bded85f62314558.wav,Fireworks
084a5ea52be320f245cd.wav,Bus
1f75a371948c235cb861.wav,Bass_drum
4416cd2f536a31221d22.wav,Cello
d866cc45c866aec15c1d.wav,Applause
5b85d269fec32f5cfc96.wav,Shatter
46257f8efe6dba3767ff.wav,Shatter
20ed21de3adb4cb4e9cd.wav,Applause
5d5a66f9bf0564cb2168.wav,Cowbell
9e8f4b4aba6077a6e05b.wav,Hi-hat
3a3a2eaee809ee6edab7.wav,Drawer_open_or_close
c7fc78ec3900029299ca.wav,Applause
8e3194c491f803bec15a.wav,Fireworks
eb90fa8ee7e7e8209399.wav,Cowbell
0ee67b990d8406d15766.wav,Bass_drum
e5908ad585e9f4706db1.wav,Writing
8a0285b5f33081088a5f.wav,Tearing
b1c8bba0a33e6a48d591.wav,Gong
6730c92be092d419add5.wav,Snare_drum
8d752e5913355cd6f3ee.wav,Drawer_open_or_close
f63e8b6345be3dea1d42.wav,Gong
8664300ab8590a44532a.wav,Bark
d64b5183f39a7a60c078.wav,Harmonica
35eb182829b048727f19.wav,Gong
e62bf6889ec80d1b4b98.wav,Oboe
eb2de003541ad1278513.wav,Hi-hat
fc0abba04adc12cc89f8.wav,Cough
52d28f8c15db871299fb.wav,Keys_jangling
66ef962a71068fa9468b.wav,Fart
bfe467a6039a6489727b.wav,Writing
801618e00e392aad1849.wav,Cough
2be44a69ad1f1242c56d.wav,Cowbell
1d700a1e25d881958abd.wav,Violin_or_fiddle
2f16eaacde0828e7370d.wav,Microwave_oven
049b4d9c1eaf61700799.wav,Squeak
143880ffcd5b394da309.wav,Applause
8427f5e1e93553b0d8c6.wav,Tearing
d7ab190ea2dc102dbcb1.wav,Microwave_oven
d9828ca98c3a26f10b62.wav,Fart
727c4b2d622a57774f0d.wav,Tearing
89ae84831c4ff2b77e63.wav,Laughter
c06720b5665e2138fef5.wav,Cello
46676e4cb95e0354064a.wav,Telephone
e6bd998d373ebd8efd90.wav,Oboe
ca10d5f9c9e3e8f90b4e.wav,Hi-hat
c0fe0281f184b9e2718e.wav,Double_bass
4b22432de00d1e07cf6b.wav,Chime
a90c0f42b08d7ee97eb5.wav,Laughter
08f57b781c2db06dd82f.wav,Flute
0f16f7a162d93467bbcb.wav,Shatter
2cc7c0f7e463cf290bb9.wav,Cello
1a0ae4b0768af29eba1d.wav,Snare_drum
b61ac4e40674b11e0631.wav,Bass_drum
4561116dcf1855d9006d.wav,Saxophone
c12bde558447058543da.wav,Tambourine
4ca255e6cb662239c47d.wav,Double_bass
f2f6ff1a02a531ca6cf8.wav,Gunshot_or_gunfire
71296533d6324421377a.wav,Knock
8b3e1f81694f819e151b.wav,Saxophone
a6e828a726abe1a6a599.wav,Fireworks
03e23ff453e196e7f99c.wav,Drawer_open_or_close
d9f6858a71d4c7e200aa.wav,Shatter
332910a8cb01c9d1c0d9.wav,Double_bass
77446caf7686917d592d.wav,Bark
f03480bb2a04238bc103.wav,Tearing
698f779b2677e854ebd1.wav,Squeak
a807a7418519b8662413.wav,Gong
bf5480efad4fb2548a9b.wav,Cello
ccbf4386f7ed3ddc9990.wav,Tearing
4b207d3d1204db93d6cc.wav,Scissors
b35d6aea1c56cae850cd.wav,Oboe
53135f816e74964a7371.wav,Fireworks
c5d46dc4f23e1413249e.wav,Shatter
deb9d75c331684f93d09.wav,Bass_drum
33cefbae78461487fce8.wav,Gong
4949f0dfbe81ed9f974a.wav,Bass_drum
c52452d0069b495f2cb6.wav,Fart
98a1b5bf94290fb80b8b.wav,Bass_drum
22babf19e45e8d9b1934.wav,Bass_drum
821977918a5849f94072.wav,Shatter
99a7ea8f67dc831bba7b.wav,Applause
46b7412c33e2fa6f8911.wav,Applause
bdcbdfa1429edd06b707.wav,Writing
fd1bafb776d12e176494.wav,Flute
afc5cdf60b8dd1fd17f1.wav,Snare_drum
92bb486283722e4adbe3.wav,Tearing
3b98ae3d11587d8a4c61.wav,Fart
080fac8a699017eadda2.wav,Bark
c3ea4778d335e7200324.wav,Bark
ac6bd3e5895cba4c1800.wav,Gong
8c30c49f5c23ef523b39.wav,Snare_drum
1a09b5e7f149ccb5454e.wav,Clarinet
af6f263a5dfb2e5391f8.wav,Trumpet
8154d50885b6a7dce6e3.wav,Fireworks
d4c9db902e1c284579fe.wav,Laughter
32008297afece9a297d0.wav,Fireworks
b9e6d90ed8df84510039.wav,Squeak
6af5a3fc27b981a640c9.wav,Tearing
0a797b1e08ef7b2c19c7.wav,Applause
4b8d0e7a2e13809b259e.wav,Burping_or_eructation
6eea8b5f91767972c2a7.wav,Shatter
0b50ccc6ca28e23df926.wav,Shatter
78c817062e82f97d6580.wav,Acoustic_guitar
0aed47927784ff9f6fbb.wav,Violin_or_fiddle
b7e9c8f9e3362b8215e1.wav,Flute
a7b160b269b787dfaa6f.wav,Scissors
d75c7d9a3547ac60acab.wav,Microwave_oven
bfb4794797c2a9bb12ce.wav,Cello
28cf031f21856cd72bda.wav,Laughter
17e896df74c5604e045d.wav,Gong
ccce54af5e12ef96a014.wav,Burping_or_eructation
ee0a37f937522b0344d5.wav,Violin_or_fiddle
2513f30d744ebdc439ec.wav,Harmonica
e1468dd34e218f9c2ed7.wav,Fart
0fc03cb9f718bcf91352.wav,Fart
9cd6f384a83c4d1d5a3f.wav,Snare_drum
6ca32aba1c356fb7e6b6.wav,Cough
8109f8dbd90bc4d9d9d6.wav,Electric_piano
0622adf54c676a0e1709.wav,Cello
21cff31a46b65f757297.wav,Oboe
03ff256d58f9a938dd89.wav,Cough
215b1dc81268cff2b917.wav,Fireworks
1a26b2e4ecd44d6654f2.wav,Laughter
f99faffff16d132abb34.wav,Telephone
53d160b1864c5c866d15.wav,Applause
1419a7cf2b748712b2ae.wav,Burping_or_eructation
20804e92d6528d01c2e3.wav,Oboe
3f66e7288e737d6403ee.wav,Squeak
822131c6470e8b78f8f0.wav,Trumpet
820140d0371b560e0d48.wav,Fireworks
e05f4c4355b43220c405.wav,Clarinet
6936208b34efa5bacd7b.wav,Cello
1e2024afaca717fa6f20.wav,Violin_or_fiddle
2846bb28e69258417a3a.wav,Shatter
d323ca19ef596c1e2cad.wav,Gunshot_or_gunfire
ed8eb265477806afaeca.wav,Double_bass
a4ff343854976cc3c4f3.wav,Fireworks
c6d61f8849f6266f3c8e.wav,Tearing
ee309805e6098dd36cca.wav,Oboe
4f4df87c27f43e2b5d7e.wav,Oboe
bab0f81adeea0d87a4b9.wav,Bass_drum
03a1af780138175e4e9c.wav,Gong
98198b9c814dc9c89b88.wav,Fireworks
9f836fe5ab6fab8a526a.wav,Clarinet
1faa908aa30d6b7feed9.wav,Clarinet
b3c56ecd4a5765b80847.wav,Bus
a7cea8856876e7908841.wav,Fart
6ab4c4c36c65603cc5c9.wav,Computer_keyboard
20c48ef79282017844b1.wav,Cello
fadddb2e054db95a0ade.wav,Burping_or_eructation
b297d9d38beba21380ee.wav,Shatter
81647c6dcb4f7638fc34.wav,Laughter
f0c8a0a2a2443164f872.wav,Flute
3f96e093925ac6694ba8.wav,Violin_or_fiddle
d6afc2cca8e91c1077a3.wav,Glockenspiel
0ab4dd056847a586e94c.wav,Clarinet
4b9029469fcd44561ab7.wav,Snare_drum
45e8b4b66fe1b2b937cb.wav,Oboe
8fde604174096cf0f23c.wav,Cowbell
cd0e9a61890c22b8a37a.wav,Fireworks
9ffeb03f7550503a6a32.wav,Violin_or_fiddle
777e78c9e8cb052e766b.wav,Cough
c1c7926160ae17e02423.wav,Electric_piano
3eb51a7f3ba1e094075d.wav,Applause
f2ef690b033134baa1bc.wav,Shatter
8ff5f6ac8994e47df835.wav,Meow
0f6da40695237add9bf4.wav,Tearing
3d6fe114c78f8a576ed3.wav,Gong
28fdd723d701d2795a8b.wav,Trumpet
b741cbe7b3bc95052027.wav,Chime
d664343f8527aafac666.wav,Cello
87d63f0576c7adf30b38.wav,Cello
23218b805ee3ab32d058.wav,Writing
afe545ecfb187a221d57.wav,Trumpet
630db78581052bea340c.wav,Violin_or_fiddle
30d995e25279f7ef7a8a.wav,Bark
249d7933b3ddb304f562.wav,Harmonica
da2cb9c42e6d30fd7e60.wav,Gong
6cf7b32060227c818a85.wav,Hi-hat
352872b2e717ac3aa78f.wav,Fireworks
122e17a0b859873a82fa.wav,Tearing
ea2ef44bf62269292394.wav,Shatter
bd51e7c005d8e64e6369.wav,Squeak
21ad5379baac9300b49b.wav,Harmonica
3f3ceb81692ee3f91765.wav,Burping_or_eructation
ad85546a2db481a4e77f.wav,Oboe
059d9b2d2d6492c4f0c1.wav,Applause
a083b442e95593be31e8.wav,Saxophone
dd160b71aafd98c936ff.wav,Bark
ce8476fd6c95b5da0e75.wav,Gong
b166f2b8fb6686abcad3.wav,Violin_or_fiddle
ffb0830ac80cc22367ae.wav,Violin_or_fiddle
c293c42592a4acdd5ec3.wav,Fart
19faf6a60a849c3d43f7.wav,Hi-hat
38702cf0fdd051a2f6b1.wav,Bus
c65786d0e2374327a482.wav,Snare_drum
951a1f3286e91cffe91d.wav,Snare_drum
86a191bba5e4cfde0c36.wav,Flute
34ac83441bad9a504ac9.wav,Hi-hat
4e3f5242814cb33f18cb.wav,Electric_piano
9bb6aabaf5f905362279.wav,Snare_drum
9fc7baff70adccb11405.wav,Bass_drum
0311c141b3096c147120.wav,Snare_drum
6157b36c7cce7c3b243e.wav,Gong
3da92b666da9f2577e60.wav,Writing
b3119e044e2a6b5c7ba5.wav,Trumpet
624ed721aa9658992eac.wav,Shatter
d3457b48a961d25d1479.wav,Violin_or_fiddle
d7bc69dda7015e7156f9.wav,Tearing
4bc2b0bca4ac95b13143.wav,Saxophone
7c19ce63b1fccd7da59c.wav,Computer_keyboard
3d21c68d5e6ddf82972d.wav,Snare_drum
bdd38613582937e3f4c8.wav,Tearing
acf9c41f90979c04d931.wav,Tearing
7b60ec8bbe11bd879daa.wav,Oboe
917d7c66ab48f5b78e89.wav,Cello
d54f440972d5847c9b98.wav,Saxophone
fe5370c036377c34f75d.wav,Oboe
64896d780dab373292fd.wav,Gong
489380fdd6624724f9cb.wav,Acoustic_guitar
5fadf18143fb59666251.wav,Gong
d8d7aa9c23706f00c54e.wav,Fart
491da045d9e0d814bb9e.wav,Fireworks
05456f01bc33d57888c5.wav,Bass_drum
db171ef107c9838ef38f.wav,Flute
b95e9239baa4de629b93.wav,Cello
0c79ebd23fed8d1fb9b1.wav,Gong
f2fd9ccde021c1a5a778.wav,Bark
fce30bf0b96d1a03b560.wav,Knock
09307cd9168db035badc.wav,Fart
ad6ad6eaf66dae9c559d.wav,Double_bass
d8bfbdae30df0f137e6b.wav,Gong
2e4c72642dedb7b41d86.wav,Tambourine
443a6254bbf501d0772c.wav,Microwave_oven
39448809c996f6994002.wav,Bass_drum
a2b77f3895e2d9f217ef.wav,Fireworks
5d56225722307a6e50e2.wav,Oboe
0429b1435d70363fe9fb.wav,Saxophone
5189ace9f72fc328c19b.wav,Fart
0fd675e3f93795a33230.wav,Clarinet
dd3d87635e0dba344199.wav,Knock
c12d37555a189f1271c0.wav,Keys_jangling
e0959393d2386e0b77c7.wav,Fart
895eafa96daf595adc84.wav,Applause
b6a7de2bf9a3a3eef441.wav,Keys_jangling
f1acfcff42f0d3e28003.wav,Laughter
2afe68dfa6c9245e1470.wav,Gong
e677b248785e3a6a48e9.wav,Drawer_open_or_close
48dee8752cdf38ec8025.wav,Writing
b56d058932a8118199f4.wav,Keys_jangling
f6f6483da59eabca6e46.wav,Shatter
4e9f11eda21e02fd7fe3.wav,Flute
c729d0b2cf8d4d811310.wav,Tambourine
70613f3d03d210a55763.wav,Saxophone
ee8ac5ee6bbaebd898c9.wav,Burping_or_eructation
26f24ff05fb409c6d42e.wav,Tearing
cc46f5041096a02385e4.wav,Tearing
676ec4faf89fead1cc87.wav,Meow
2736df76d5a8ecdf10ea.wav,Knock
30347419b0f775c5552f.wav,Chime
5d8a8823fa705bd3e762.wav,Cello
51454c49c8fcd4c8f75b.wav,Cough
5f81907f2482a9c8e101.wav,Tearing
1109d03eeb7120bb76db.wav,Chime
b44bf8936901ad847b87.wav,Burping_or_eructation
d3ac8d1966cf8274f8b7.wav,Shatter
c40d642ed34c1b2b114f.wav,Applause
58f19d2ea3e729c0c0a7.wav,Drawer_open_or_close
bc21d4e3eafee81a484c.wav,Squeak
4f1840cf65c1e025d99c.wav,Acoustic_guitar
b6fb58fb9fc72005063b.wav,Telephone
6037627d28449c821e50.wav,Squeak
b41e1edef99897b4c09a.wav,Clarinet
daf4c506f8713eae6740.wav,Applause
21c9af1a8385d54a155f.wav,Gong
669b0fa58c8f702017a9.wav,Violin_or_fiddle
2927e0c1d81b59ecf403.wav,Harmonica
6a7ea10f4d7664f2d19a.wav,Hi-hat
64df84a1f03fc5956698.wav,Cowbell
eec35bff9f6cb0591fbb.wav,Burping_or_eructation
cbba2b668aef8451d9f4.wav,Writing
50f49820783e46d0b83a.wav,Applause
379911dcb9814668c8f5.wav,Oboe
4a066f941819912763d0.wav,Burping_or_eructation
374e9591945165f16a88.wav,Saxophone
6770403824762d16a502.wav,Meow
682810f0420e57ea579c.wav,Tambourine
ac6cc1f2f2b924c2d7fb.wav,Fart
3c8dd4ab62ff450736c8.wav,Bus
2103d6c549d55195b60e.wav,Flute
b808349183727e5cd4ec.wav,Tearing
cebd7b7b927a3fc6f821.wav,Meow
4d288b63662976f7922e.wav,Bass_drum
44dde8017b1e616d1dcd.wav,Trumpet
2f3a222638def742c356.wav,Cello
544806297111c9da6f33.wav,Clarinet
3b7dd1622c504f712d7a.wav,Cowbell
16cca2ab2dd6ea107da5.wav,Tambourine
63979ecdabce3af5cafe.wav,Flute
54cb7373dd54621ec1dd.wav,Shatter
579b871f5ab82a98fda7.wav,Squeak
0db404dccaf574d447dd.wav,Snare_drum
16ab94041503d02c1d55.wav,Gong
cce9a48a30bdd0de5d0f.wav,Flute
80bb1289aa6a887679d9.wav,Tearing
f9fd1ff80db7fd9ac58e.wav,Snare_drum
c34d5491ad8035ee331d.wav,Drawer_open_or_close
66cd51800591f580ed60.wav,Tearing
1151f2694f5475e04bde.wav,Gong
a410e029448d2d546510.wav,Gong
772b888438bfb7c17cf0.wav,Telephone
be8467095c95e8f0c646.wav,Flute
e5f5b0976015c68294bc.wav,Writing
b617003326d0a719415c.wav,Violin_or_fiddle
554d8b36bf674bf22a1c.wav,Double_bass
c5ba663aade164385840.wav,Saxophone
e3b88d5359bf02b88fd2.wav,Violin_or_fiddle
af10b7d6101a4c4dd8bc.wav,Harmonica
d6548ed8e75fcb083c7e.wav,Tambourine
ee1bf1cc3418a1670f9a.wav,Flute
f65d79da54e9458bd9f7.wav,Violin_or_fiddle
